subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,trial_number
SS1673386328320,4411,deviant_block,media/padded_stims/animate_054_left.png,media/padded_stims/animate_030_left.png,animate_single_left,animate_single_left,identity,2
SS1673386328320,1537,background_block,media/padded_stims/inanimate_034_right.png,null,inanimate_single_right,null,null,6
SS1673386328320,1825,background_block,media/padded_stims/inanimate_034_right.png,null,inanimate_single_right,null,null,6
SS1673386328320,1270,background_block,media/padded_stims/inanimate_034_right.png,null,inanimate_single_right,null,null,6
SS1673386328320,1138,background_block,media/padded_stims/inanimate_034_right.png,null,inanimate_single_right,null,null,6
SS1673386328320,1305,background_block,media/padded_stims/inanimate_034_right.png,null,inanimate_single_right,null,null,6
SS1673386328320,1311,background_block,media/padded_stims/inanimate_034_right.png,null,inanimate_single_right,null,null,6
SS1673386328320,5195,deviant_block,media/padded_stims/inanimate_066_left.png,media/padded_stims/animate_070_left.png,inanimate_pair_left,animate_pair_left,animacy,4
SS1673386328320,4091,deviant_block,media/padded_stims/inanimate_066_left.png,media/padded_stims/animate_070_left.png,inanimate_pair_left,animate_pair_left,animacy,4
SS1673386328320,3087,deviant_block,media/padded_stims/inanimate_066_left.png,media/padded_stims/animate_070_left.png,inanimate_pair_left,animate_pair_left,animacy,4
SS1673386328320,4971,deviant_block,media/padded_stims/inanimate_066_left.png,media/padded_stims/animate_070_left.png,inanimate_pair_left,animate_pair_left,animacy,4
SS1673386328320,5927,background_block,media/padded_stims/animate_019_left.png,null,animate_single_left,null,null,6
SS1673386328320,4394,background_block,media/padded_stims/animate_019_left.png,null,animate_single_left,null,null,6
SS1673386328320,6196,background_block,media/padded_stims/animate_019_left.png,null,animate_single_left,null,null,6
SS1673386328320,4704,background_block,media/padded_stims/animate_019_left.png,null,animate_single_left,null,null,6
SS1673386328320,8297,background_block,media/padded_stims/animate_019_left.png,null,animate_single_left,null,null,6
SS1673386328320,4845,background_block,media/padded_stims/animate_019_left.png,null,animate_single_left,null,null,6
SS1673386328320,1790,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_035_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386328320,1350,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_035_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386328320,1408,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_035_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386328320,1437,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_035_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386328320,1654,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_035_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386328320,1264,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_035_right.png,inanimate_single_right,inanimate_single_right,identity,6
SS1673386328320,5512,background_block,media/padded_stims/inanimate_020_right.png,null,inanimate_pair_right,null,null,4
SS1673386328320,3600,background_block,media/padded_stims/inanimate_020_right.png,null,inanimate_pair_right,null,null,4
SS1673386328320,4025,background_block,media/padded_stims/inanimate_020_right.png,null,inanimate_pair_right,null,null,4
SS1673386328320,1568,background_block,media/padded_stims/inanimate_020_right.png,null,inanimate_pair_right,null,null,4
SS1673386328320,5100,background_block,media/padded_stims/inanimate_022_left.png,null,inanimate_single_left,null,null,4
SS1673386328320,5250,background_block,media/padded_stims/inanimate_022_left.png,null,inanimate_single_left,null,null,4
SS1673386328320,3379,background_block,media/padded_stims/inanimate_022_left.png,null,inanimate_single_left,null,null,4
SS1673386328320,3533,background_block,media/padded_stims/inanimate_022_left.png,null,inanimate_single_left,null,null,4
SS1673386328320,5574,background_block,media/padded_stims/animate_044_right.png,null,animate_pair_right,null,null,4
SS1673386328320,4617,background_block,media/padded_stims/animate_044_right.png,null,animate_pair_right,null,null,4
SS1673386328320,2215,background_block,media/padded_stims/animate_044_right.png,null,animate_pair_right,null,null,4
SS1673386328320,1325,background_block,media/padded_stims/animate_044_right.png,null,animate_pair_right,null,null,4
SS1673386328320,7144,background_block,media/padded_stims/animate_017_left.png,null,animate_pair_left,null,null,6
SS1673386328320,1902,background_block,media/padded_stims/animate_017_left.png,null,animate_pair_left,null,null,6
SS1673386328320,4281,background_block,media/padded_stims/animate_017_left.png,null,animate_pair_left,null,null,6
SS1673386328320,4379,background_block,media/padded_stims/animate_017_left.png,null,animate_pair_left,null,null,6
SS1673386328320,1958,background_block,media/padded_stims/animate_017_left.png,null,animate_pair_left,null,null,6
SS1673386328320,1640,background_block,media/padded_stims/animate_017_left.png,null,animate_pair_left,null,null,6
SS1673386328320,5616,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6
SS1673386328320,3815,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6
SS1673386328320,1201,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6
SS1673386328320,1018,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6
SS1673386328320,1559,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6
SS1673386328320,1764,background_block,media/padded_stims/inanimate_005_left.png,null,inanimate_pair_left,null,null,6
SS1673386328320,4911,deviant_block,media/padded_stims/animate_072_right.png,media/padded_stims/inanimate_028_right.png,animate_single_right,inanimate_single_right,animacy,6
SS1673386328320,6889,deviant_block,media/padded_stims/animate_072_right.png,media/padded_stims/inanimate_028_right.png,animate_single_right,inanimate_single_right,animacy,6
SS1673386328320,3865,deviant_block,media/padded_stims/animate_072_right.png,media/padded_stims/inanimate_028_right.png,animate_single_right,inanimate_single_right,animacy,6
SS1673386328320,5738,deviant_block,media/padded_stims/animate_072_right.png,media/padded_stims/inanimate_028_right.png,animate_single_right,inanimate_single_right,animacy,6
SS1673386328320,6892,deviant_block,media/padded_stims/animate_072_right.png,media/padded_stims/inanimate_028_right.png,animate_single_right,inanimate_single_right,animacy,6
SS1673386328320,5341,deviant_block,media/padded_stims/animate_072_right.png,media/padded_stims/inanimate_028_right.png,animate_single_right,inanimate_single_right,animacy,6
SS1673386329803,1689,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386329803,2384,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386329803,1702,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386329803,1361,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386329803,4438,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386329803,1694,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386329803,1351,background_block,media/padded_stims/animate_055_left.png,null,animate_pair_left,null,null,2
SS1673386329803,1294,background_block,media/padded_stims/animate_055_left.png,null,animate_pair_left,null,null,2
SS1673386329803,1140,deviant_block,media/padded_stims/animate_048_right.png,media/padded_stims/inanimate_054_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386329803,1343,deviant_block,media/padded_stims/animate_048_right.png,media/padded_stims/inanimate_054_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386329803,1152,deviant_block,media/padded_stims/animate_048_right.png,media/padded_stims/inanimate_054_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386329803,1437,deviant_block,media/padded_stims/animate_048_right.png,media/padded_stims/inanimate_054_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386329803,1210,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6
SS1673386329803,1452,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6
SS1673386329803,1718,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6
SS1673386329803,1376,background_block,media/padded_stims/inanimate_009_right.png,null,inanimate_pair_right,null,null,6
