success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,view_history,stimulus,button_pressed,stimulus_type,correct_answer,version,block_number,block_type,stimulus_displayed,memory_block_index,testing_id,bing_id
NA,html-keyboard-response,63,430007,0.0-21.0-0.5,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,64,432555,0.0-21.0-1.5,SS1658349449009,1636.800000011921,NA,NA,32,500,2136.800000011921,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_16_A_b.gif,self_paced,180,NA,NA,NA,trial,NA,complex,2,complex_dissimilar,images/stimuli/complex_16_A_b.gif,NA,71,bb861
NA,html-button-response,65,438309,0.0-22.0,SS1658349449009,5751.199999988079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,2,71,bb861
NA,instructions,66,441841,0.0-23.0,SS1658349449009,3530.2999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":3530}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,instructions,67,453789,0.0-24.0,SS1658349449009,11945.300000011921,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":11944.700000047684}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,html-keyboard-response,68,454875,0.0-25.0-0.0,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,69,458330,0.0-25.0-1.0,SS1658349449009,2539.600000023842,NA,NA,32,500,3039.600000023842,images/stimuli/complex_05_A_a.gif,images/stimuli/complex_09_A_a.gif,self_paced,150,NA,NA,NA,trial,NA,complex,3,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,71,bb861
NA,html-keyboard-response,70,459264,0.0-25.0-0.1,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,71,461877,0.0-25.0-1.1,SS1658349449009,1703.5,NA,NA,32,500,2203.5,images/stimuli/complex_05_A_a.gif,images/stimuli/complex_09_A_a.gif,self_paced,150,NA,NA,NA,trial,NA,complex,3,complex_dissimilar,images/stimuli/complex_05_A_a.gif,NA,71,bb861
NA,html-keyboard-response,72,462860,0.0-25.0-0.2,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,73,464675,0.0-25.0-1.2,SS1658349449009,896.9000000357628,NA,NA,32,500,1396.9000000357628,images/stimuli/complex_05_A_a.gif,images/stimuli/complex_09_A_a.gif,self_paced,150,NA,NA,NA,trial,NA,complex,3,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,71,bb861
NA,html-keyboard-response,74,465925,0.0-25.0-0.3,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,75,467842,0.0-25.0-1.3,SS1658349449009,1007.6000000238419,NA,NA,32,500,1507.600000023842,images/stimuli/complex_05_A_a.gif,images/stimuli/complex_09_A_a.gif,self_paced,150,NA,NA,NA,trial,NA,complex,3,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,71,bb861
NA,html-keyboard-response,76,468837,0.0-25.0-0.4,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,77,470956,0.0-25.0-1.4,SS1658349449009,1202.199999988079,NA,NA,32,500,1702.199999988079,images/stimuli/complex_05_A_a.gif,images/stimuli/complex_09_A_a.gif,self_paced,150,NA,NA,NA,trial,NA,complex,3,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,71,bb861
NA,html-keyboard-response,78,472111,0.0-25.0-0.5,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,79,474265,0.0-25.0-1.5,SS1658349449009,1244.0999999642372,NA,NA,32,500,1744.0999999642372,images/stimuli/complex_05_A_a.gif,images/stimuli/complex_09_A_a.gif,self_paced,150,NA,NA,NA,trial,NA,complex,3,complex_dissimilar,images/stimuli/complex_09_A_a.gif,NA,71,bb861
NA,html-button-response,80,479528,0.0-26.0,SS1658349449009,5259.899999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,3,71,bb861
NA,instructions,81,482431,0.0-27.0,SS1658349449009,2900.899999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2900.599999964237}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,instructions,82,503774,0.0-28.0,SS1658349449009,21340.30000001192,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":21339.80000001192}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,html-keyboard-response,83,505049,0.0-29.0-0.0,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,84,511662,0.0-29.0-1.0,SS1658349449009,5695.800000011921,NA,NA,32,500,6195.800000011921,images/stimuli/complex_18_A_a.gif,images/stimuli/complex_22_A_a.gif,self_paced,420,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_22_A_a.gif,NA,71,bb861
NA,html-keyboard-response,85,512678,0.0-29.0-0.1,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,86,515151,0.0-29.0-1.1,SS1658349449009,1557.4000000357628,NA,NA,32,500,2057.400000035763,images/stimuli/complex_18_A_a.gif,images/stimuli/complex_22_A_a.gif,self_paced,420,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_22_A_a.gif,NA,71,bb861
NA,html-keyboard-response,87,516218,0.0-29.0-0.2,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,88,517473,0.0-29.0-1.2,SS1658349449009,348.69999998807907,NA,NA,32,500,848.6999999880791,images/stimuli/complex_18_A_a.gif,images/stimuli/complex_22_A_a.gif,self_paced,420,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_22_A_a.gif,NA,71,bb861
NA,html-keyboard-response,89,518328,0.0-29.0-0.3,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,90,519611,0.0-29.0-1.3,SS1658349449009,371.19999998807907,NA,NA,32,500,871.1999999880791,images/stimuli/complex_18_A_a.gif,images/stimuli/complex_22_A_a.gif,self_paced,420,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_18_A_a.gif,NA,71,bb861
NA,html-keyboard-response,91,520846,0.0-29.0-0.4,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,92,522784,0.0-29.0-1.4,SS1658349449009,1029.5999999642372,NA,NA,32,500,1529.5999999642372,images/stimuli/complex_18_A_a.gif,images/stimuli/complex_22_A_a.gif,self_paced,420,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_22_A_a.gif,NA,71,bb861
NA,html-keyboard-response,93,523599,0.0-29.0-0.5,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,94,525674,0.0-29.0-1.5,SS1658349449009,1159.699999988079,NA,NA,32,500,1659.699999988079,images/stimuli/complex_18_A_a.gif,images/stimuli/complex_22_A_a.gif,self_paced,420,NA,NA,NA,trial,NA,complex,4,complex_dissimilar,images/stimuli/complex_22_A_a.gif,NA,71,bb861
NA,html-button-response,95,532144,0.0-30.0,SS1658349449009,6464.699999988079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,4,71,bb861
NA,instructions,96,534948,0.0-31.0,SS1658349449009,2800.399999976158,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2800.100000023842}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,instructions,97,542193,0.0-32.0,SS1658349449009,7242.199999988079,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":7241.899999976158}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,html-keyboard-response,98,543140,0.0-33.0-0.0,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,99,546945,0.0-33.0-1.0,SS1658349449009,2885.699999988079,NA,NA,32,500,3385.699999988079,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_03_A_a.gif,self_paced,910,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_03_A_a.gif,NA,71,bb861
NA,html-keyboard-response,100,548080,0.0-33.0-0.1,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,101,551019,0.0-33.0-1.1,SS1658349449009,2029.5,NA,NA,32,500,2529.5,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_03_A_a.gif,self_paced,910,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_03_A_a.gif,NA,71,bb861
NA,html-keyboard-response,102,551875,0.0-33.0-0.2,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,103,554715,0.0-33.0-1.2,SS1658349449009,1923.199999988079,NA,NA,32,500,2423.199999988079,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_03_A_a.gif,self_paced,910,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_03_A_a.gif,NA,71,bb861
NA,html-keyboard-response,104,555665,0.0-33.0-0.3,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,105,557716,0.0-33.0-1.3,SS1658349449009,1141.1000000238419,NA,NA,32,500,1641.100000023842,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_03_A_a.gif,self_paced,910,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_03_A_a.gif,NA,71,bb861
NA,html-keyboard-response,106,558569,0.0-33.0-0.4,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,107,563460,0.0-33.0-1.4,SS1658349449009,3974.5,NA,NA,32,500,4474.5,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_03_A_a.gif,self_paced,910,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_03_A_a.gif,NA,71,bb861
NA,html-keyboard-response,108,564377,0.0-33.0-0.5,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,109,567119,0.0-33.0-1.5,SS1658349449009,1829.1000000238419,NA,NA,32,500,2329.100000023842,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_03_A_a.gif,self_paced,910,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_01_A_a.gif,NA,71,bb861
NA,html-button-response,110,574738,0.0-34.0,SS1658349449009,7616.300000011921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,5,71,bb861
NA,instructions,111,576121,0.0-35.0,SS1658349449009,1379.7999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":1379.5}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,instructions,112,589880,0.0-36.0,SS1658349449009,13756,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":13755.599999964237}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,html-keyboard-response,113,591099,0.0-37.0-0.0,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,114,594108,0.0-37.0-1.0,SS1658349449009,2094.800000011921,NA,NA,32,500,2594.800000011921,images/stimuli/complex_04_A_b.gif,images/stimuli/complex_13_A_b.gif,self_paced,540,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_b.gif,NA,71,bb861
NA,html-keyboard-response,115,595262,0.0-37.0-0.1,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,116,599772,0.0-37.0-1.1,SS1658349449009,3602.100000023842,NA,NA,32,500,4102.100000023842,images/stimuli/complex_04_A_b.gif,images/stimuli/complex_13_A_b.gif,self_paced,540,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_04_A_b.gif,NA,71,bb861
NA,html-keyboard-response,117,600916,0.0-37.0-0.2,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,118,604242,0.0-37.0-1.2,SS1658349449009,2404.899999976158,NA,NA,32,500,2904.899999976158,images/stimuli/complex_04_A_b.gif,images/stimuli/complex_13_A_b.gif,self_paced,540,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_b.gif,NA,71,bb861
NA,html-keyboard-response,119,605415,0.0-37.0-0.3,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,120,608482,0.0-37.0-1.3,SS1658349449009,2159.599999964237,NA,NA,32,500,2659.599999964237,images/stimuli/complex_04_A_b.gif,images/stimuli/complex_13_A_b.gif,self_paced,540,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_b.gif,NA,71,bb861
NA,html-keyboard-response,121,609595,0.0-37.0-0.4,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,122,611816,0.0-37.0-1.4,SS1658349449009,1302.8999999761581,NA,NA,32,500,1802.899999976158,images/stimuli/complex_04_A_b.gif,images/stimuli/complex_13_A_b.gif,self_paced,540,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_b.gif,NA,71,bb861
NA,html-keyboard-response,123,613113,0.0-37.0-0.5,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,124,614318,0.0-37.0-1.5,SS1658349449009,294.60000002384186,NA,NA,32,500,794.6000000238419,images/stimuli/complex_04_A_b.gif,images/stimuli/complex_13_A_b.gif,self_paced,540,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_13_A_b.gif,NA,71,bb861
NA,html-button-response,125,619095,0.0-38.0,SS1658349449009,4774.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,6,71,bb861
NA,instructions,126,620615,0.0-39.0,SS1658349449009,1515.4000000357628,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":1515.199999988079}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,instructions,127,630458,0.0-40.0,SS1658349449009,9840,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":9839.699999988079}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,html-keyboard-response,128,631625,0.0-41.0-0.0,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,129,634136,0.0-41.0-1.0,SS1658349449009,1598.7000000476837,NA,NA,32,500,2098.7000000476837,images/stimuli/complex_10_A_b.gif,images/stimuli/complex_21_A_b.gif,self_paced,380,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,71,bb861
NA,html-keyboard-response,130,635114,0.0-41.0-0.1,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,131,636978,0.0-41.0-1.1,SS1658349449009,953.1999999880791,NA,NA,32,500,1453.199999988079,images/stimuli/complex_10_A_b.gif,images/stimuli/complex_21_A_b.gif,self_paced,380,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,71,bb861
NA,html-keyboard-response,132,637871,0.0-41.0-0.2,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,133,639590,0.0-41.0-1.2,SS1658349449009,804.3000000119209,NA,NA,32,500,1304.300000011921,images/stimuli/complex_10_A_b.gif,images/stimuli/complex_21_A_b.gif,self_paced,380,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,71,bb861
NA,html-keyboard-response,134,640449,0.0-41.0-0.3,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,135,641910,0.0-41.0-1.3,SS1658349449009,549.3000000119209,NA,NA,32,500,1049.300000011921,images/stimuli/complex_10_A_b.gif,images/stimuli/complex_21_A_b.gif,self_paced,380,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,71,bb861
NA,html-keyboard-response,136,643138,0.0-41.0-0.4,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,137,645528,0.0-41.0-1.4,SS1658349449009,1477,NA,NA,32,500,1977,images/stimuli/complex_10_A_b.gif,images/stimuli/complex_21_A_b.gif,self_paced,380,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,71,bb861
NA,html-keyboard-response,138,646381,0.0-41.0-0.5,SS1658349449009,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
NA,stimuli-presentation,139,648113,0.0-41.0-1.5,SS1658349449009,824.9000000357628,NA,NA,32,500,1324.9000000357628,images/stimuli/complex_10_A_b.gif,images/stimuli/complex_21_A_b.gif,self_paced,380,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_21_A_b.gif,NA,71,bb861
NA,html-button-response,140,651665,0.0-42.0,SS1658349449009,3548.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,7,71,bb861
NA,instructions,141,652910,0.0-43.0,SS1658349449009,1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":1241.7999999523163}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,71,bb861
