success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,view_history,stimulus_type,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,stimulus,stimulus_displayed,question_order
NA,stimuli-presentation,11,106111,0.0-60.0-6.0-1.1,SS1651859075324,2198.399999999907,NA,NA,trial,NA,40,500,2698.399999999907,null,null,self_paced,0,NA,images/stimuli/complex_06_A_a.gif,NA
NA,html-keyboard-response,12,107021,0.0-60.0-6.0-0.2,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,13,111424,0.0-60.0-6.0-1.2,SS1651859075324,3892.600000000093,NA,NA,trial,NA,40,500,4392.600000000093,null,null,self_paced,0,NA,images/stimuli/simple_08_A_a.gif,NA
NA,html-keyboard-response,14,112646,0.0-60.0-6.0-0.3,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,15,113661,0.0-60.0-6.0-1.3,SS1651859075324,500.79999999981374,NA,NA,trial,NA,40,500,1000.7999999998136,null,null,self_paced,0,NA,images/stimuli/simple_15_A_a.gif,NA
NA,html-keyboard-response,16,114722,0.0-60.0-6.0-0.4,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,17,115779,0.0-60.0-6.0-1.4,SS1651859075324,552.1999999997206,NA,NA,trial,NA,40,500,1052.1999999997206,null,null,self_paced,0,NA,images/stimuli/complex_17_A_a.gif,NA
NA,html-keyboard-response,18,116768,0.0-60.0-6.0-0.5,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,19,117682,0.0-60.0-6.0-1.5,SS1651859075324,405.20000000018626,NA,NA,trial,NA,40,500,905.2000000001864,null,null,self_paced,0,NA,images/stimuli/simple_07_A_a.gif,NA
NA,html-keyboard-response,20,118905,0.0-60.0-6.0-0.6,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,21,119734,0.0-60.0-6.0-1.6,SS1651859075324,315.39999999990687,NA,NA,trial,NA,40,500,815.3999999999069,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,22,120688,0.0-60.0-6.0-0.7,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,23,121467,0.0-60.0-6.0-1.7,SS1651859075324,271.79999999981374,NA,NA,trial,NA,40,500,771.7999999998137,null,null,self_paced,0,NA,images/stimuli/simple_17_A_a.gif,NA
NA,html-keyboard-response,24,122730,0.0-60.0-6.0-0.8,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,25,123360,0.0-60.0-6.0-1.8,SS1651859075324,112.39999999990687,NA,NA,trial,NA,40,500,612.3999999999069,null,null,self_paced,0,NA,images/stimuli/simple_18_A_a.gif,NA
NA,html-keyboard-response,26,124589,0.0-60.0-6.0-0.9,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,27,126485,0.0-60.0-6.0-1.9,SS1651859075324,1386.3000000002794,NA,NA,trial,NA,40,500,1886.3000000002792,null,null,self_paced,0,NA,images/stimuli/complex_02_A_a.gif,NA
NA,html-keyboard-response,28,127582,0.0-60.0-6.0-0.10,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,29,128203,0.0-60.0-6.0-1.10,SS1651859075324,107.79999999981374,NA,NA,trial,NA,40,500,607.7999999998137,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,30,129238,0.0-60.0-6.0-0.11,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,31,129899,0.0-60.0-6.0-1.11,SS1651859075324,147.6999999997206,NA,NA,trial,NA,40,500,647.6999999997206,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,32,131142,0.0-60.0-6.0-0.12,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,33,132143,0.0-60.0-6.0-1.12,SS1651859075324,495.89999999990687,NA,NA,trial,NA,40,500,995.8999999999068,null,null,self_paced,0,NA,images/stimuli/complex_16_A_a.gif,NA
NA,html-keyboard-response,34,133103,0.0-60.0-6.0-0.13,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,35,134277,0.0-60.0-6.0-1.13,SS1651859075324,661.4000000003725,NA,NA,trial,NA,40,500,1161.4000000003723,null,null,self_paced,0,NA,images/stimuli/complex_13_A_a.gif,NA
NA,html-keyboard-response,36,135177,0.0-60.0-6.0-0.14,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,37,136318,0.0-60.0-6.0-1.14,SS1651859075324,628.5,NA,NA,trial,NA,40,500,1128.5,null,null,self_paced,0,NA,images/stimuli/complex_21_A_a.gif,NA
NA,html-keyboard-response,38,137544,0.0-60.0-6.0-0.15,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,39,138712,0.0-60.0-6.0-1.15,SS1651859075324,661.5,NA,NA,trial,NA,40,500,1161.5,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,40,139696,0.0-60.0-6.0-0.16,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,41,140453,0.0-60.0-6.0-1.16,SS1651859075324,244,NA,NA,trial,NA,40,500,744,null,null,self_paced,0,NA,images/stimuli/simple_09_A_a.gif,NA
NA,html-keyboard-response,42,141673,0.0-60.0-6.0-0.17,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,143501,0.0-60.0-6.0-1.17,SS1651859075324,1318.5,NA,NA,trial,NA,40,500,1818.5,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,44,144637,0.0-60.0-6.0-0.18,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,45,145500,0.0-60.0-6.0-1.18,SS1651859075324,357.89999999990687,NA,NA,trial,NA,40,500,857.8999999999069,null,null,self_paced,0,NA,images/stimuli/simple_12_A_a.gif,NA
NA,html-keyboard-response,46,146540,0.0-60.0-6.0-0.19,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,47,147285,0.0-60.0-6.0-1.19,SS1651859075324,236,NA,NA,trial,NA,40,500,736,null,null,self_paced,0,NA,images/stimuli/complex_19_A_a.gif,NA
NA,instructions,48,152436,0.0-60.0-7.0,SS1651859075324,5145.100000000093,NA,"[{""page_index"":0,""viewing_time"":5144.800000000279}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,166476,0.0-60.0-8.0-0.0,SS1651859075324,14032.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,50,177152,0.0-60.0-8.0-0.1,SS1651859075324,10663.80000000028,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,51,181075,0.0-60.0-8.0-0.2,SS1651859075324,3909.2999999998137,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-likert,52,184388,0.0-60.0-8.0-0.3,SS1651859075324,3302.399999999907,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,53,187579,0.0-60.0-8.0-0.4,SS1651859075324,3178.3000000002794,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_08_A_a.gif,NA,[0]
NA,survey-likert,54,193580,0.0-60.0-8.0-0.5,SS1651859075324,5983.699999999721,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-likert,55,197817,0.0-60.0-8.0-0.6,SS1651859075324,4223.899999999907,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,56,202260,0.0-60.0-8.0-0.7,SS1651859075324,4428.399999999907,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-likert,57,207799,0.0-60.0-8.0-0.8,SS1651859075324,5525.699999999721,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_16_A_a.gif,NA,[0]
NA,survey-likert,58,213480,0.0-60.0-8.0-0.9,SS1651859075324,5668.600000000093,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-likert,59,220305,0.0-60.0-8.0-0.10,SS1651859075324,6816.800000000279,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,60,226262,0.0-60.0-8.0-0.11,SS1651859075324,5944.299999999814,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_18_A_a.gif,NA,[0]
NA,survey-likert,61,230249,0.0-60.0-8.0-0.12,SS1651859075324,3979.100000000093,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,62,235226,0.0-60.0-8.0-0.13,SS1651859075324,4963.899999999907,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,63,238632,0.0-60.0-8.0-0.14,SS1651859075324,3390.600000000093,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,64,241746,0.0-60.0-8.0-0.15,SS1651859075324,3104.100000000093,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,65,246398,0.0-60.0-8.0-0.16,SS1651859075324,4641.800000000279,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-likert,66,252631,0.0-60.0-8.0-0.17,SS1651859075324,6223.700000000186,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_21_A_a.gif,NA,[0]
NA,survey-likert,67,256270,0.0-60.0-8.0-0.18,SS1651859075324,3621.2000000001863,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_15_A_a.gif,NA,[0]
NA,survey-likert,68,262904,0.0-60.0-8.0-0.19,SS1651859075324,6620.299999999814,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_02_A_a.gif,NA,[0]
NA,survey-text,69,279867,0.0-60.0-9.0,SS1651859075324,16943.900000000373,"{""Q0"":""ALL GOOD""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,280877,0.0-60.0-10.0,SS1651859075324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,285314,0.0-60.0-11.0,SS1651859075324,4430.699999999721,NA,"[{""page_index"":0,""viewing_time"":4430.100000000093}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,2816,0.0-0.0,SS1651875313768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,5792,0.0-1.0,SS1651875313768,2962.2000000476837,"{""p_id"":""61361d90a8de6cea2e087c59""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,12508,0.0-61.0-0.0,SS1651875313768,6709.5,NA,"[{""page_index"":0,""viewing_time"":6708.399999976158}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,23136,0.0-61.0-1.0,SS1651875313768,8617.299999952316,NA,"[{""page_index"":0,""viewing_time"":4675.199999928474},{""page_index"":1,""viewing_time"":3941.4000000953674}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,29668,0.0-61.0-2.0,SS1651875313768,6023.399999976158,NA,NA,NA,NA,40,500,6523.399999976158,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,32355,0.0-61.0-3.0,SS1651875313768,2181,NA,NA,NA,NA,40,500,2681,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,34252,0.0-61.0-4.0,SS1651875313768,1892.7000000476837,NA,"[{""page_index"":0,""viewing_time"":1892.1000000238419}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,44645,0.0-61.0-5.0,SS1651875313768,10387.300000071526,NA,"[{""page_index"":0,""viewing_time"":5392.100000023842},{""page_index"":1,""viewing_time"":2678},{""page_index"":2,""viewing_time"":1397.3999999761581},{""page_index"":3,""viewing_time"":919.3000000715256}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,45517,0.0-61.0-6.0-0.0,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,46765,0.0-61.0-6.0-1.0,SS1651875313768,737.8999999761581,NA,NA,trial,NA,40,500,1237.899999976158,null,null,self_paced,0,NA,images/stimuli/complex_10_A_a.gif,NA
NA,html-keyboard-response,10,47817,0.0-61.0-6.0-0.1,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,11,49925,0.0-61.0-6.0-1.1,SS1651875313768,1603.8000000715256,NA,NA,trial,NA,40,500,2103.8000000715256,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,12,50989,0.0-61.0-6.0-0.2,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,13,53405,0.0-61.0-6.0-1.2,SS1651875313768,1906.5999999046326,NA,NA,trial,NA,40,500,2406.599999904633,null,null,self_paced,0,NA,images/stimuli/complex_12_A_a.gif,NA
NA,html-keyboard-response,14,54258,0.0-61.0-6.0-0.3,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,15,56330,0.0-61.0-6.0-1.3,SS1651875313768,1563.1000000238419,NA,NA,trial,NA,40,500,2063.100000023842,null,null,self_paced,0,NA,images/stimuli/complex_23_A_a.gif,NA
NA,html-keyboard-response,16,57192,0.0-61.0-6.0-0.4,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,17,60862,0.0-61.0-6.0-1.4,SS1651875313768,3162.100000023842,NA,NA,trial,NA,40,500,3662.100000023842,null,null,self_paced,0,NA,images/stimuli/complex_17_A_a.gif,NA
NA,html-keyboard-response,18,61692,0.0-61.0-6.0-0.5,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,19,63450,0.0-61.0-6.0-1.5,SS1651875313768,1248.2999999523163,NA,NA,trial,NA,40,500,1748.2999999523165,null,null,self_paced,0,NA,images/stimuli/simple_09_A_a.gif,NA
NA,html-keyboard-response,20,64650,0.0-61.0-6.0-0.6,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,21,66476,0.0-61.0-6.0-1.6,SS1651875313768,1318.7000000476837,NA,NA,trial,NA,40,500,1818.7000000476835,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,22,67400,0.0-61.0-6.0-0.7,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,23,69143,0.0-61.0-6.0-1.7,SS1651875313768,1233.7999999523163,NA,NA,trial,NA,40,500,1733.7999999523165,null,null,self_paced,0,NA,images/stimuli/simple_17_A_a.gif,NA
NA,html-keyboard-response,24,70108,0.0-61.0-6.0-0.8,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,25,72134,0.0-61.0-6.0-1.8,SS1651875313768,1513.2999999523163,NA,NA,trial,NA,40,500,2013.2999999523165,null,null,self_paced,0,NA,images/stimuli/simple_07_A_a.gif,NA
NA,html-keyboard-response,26,73217,0.0-61.0-6.0-0.9,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,27,74824,0.0-61.0-6.0-1.9,SS1651875313768,1098.5,NA,NA,trial,NA,40,500,1598.5,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,28,76042,0.0-61.0-6.0-0.10,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,29,76898,0.0-61.0-6.0-1.10,SS1651875313768,347,NA,NA,trial,NA,40,500,847,null,null,self_paced,0,NA,images/stimuli/complex_19_A_a.gif,NA
NA,html-keyboard-response,30,77800,0.0-61.0-6.0-0.11,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,31,79716,0.0-61.0-6.0-1.11,SS1651875313768,1409.2999999523163,NA,NA,trial,NA,40,500,1909.2999999523165,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,32,80962,0.0-61.0-6.0-0.12,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,33,82760,0.0-61.0-6.0-1.12,SS1651875313768,1289.2000000476837,NA,NA,trial,NA,40,500,1789.2000000476835,null,null,self_paced,0,NA,images/stimuli/simple_13_A_a.gif,NA
NA,html-keyboard-response,34,83603,0.0-61.0-6.0-0.13,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,35,85248,0.0-61.0-6.0-1.13,SS1651875313768,1137.7999999523163,NA,NA,trial,NA,40,500,1637.7999999523165,null,null,self_paced,0,NA,images/stimuli/simple_02_A_a.gif,NA
NA,html-keyboard-response,36,86213,0.0-61.0-6.0-0.14,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,37,87543,0.0-61.0-6.0-1.14,SS1651875313768,820.6000000238419,NA,NA,trial,NA,40,500,1320.600000023842,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,38,88840,0.0-61.0-6.0-0.15,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,39,90121,0.0-61.0-6.0-1.15,SS1651875313768,771,NA,NA,trial,NA,40,500,1271,null,null,self_paced,0,NA,images/stimuli/complex_06_A_a.gif,NA
NA,html-keyboard-response,40,90941,0.0-61.0-6.0-0.16,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,41,92347,0.0-61.0-6.0-1.16,SS1651875313768,896.8000000715256,NA,NA,trial,NA,40,500,1396.8000000715256,null,null,self_paced,0,NA,images/stimuli/simple_12_A_a.gif,NA
NA,html-keyboard-response,42,93216,0.0-61.0-6.0-0.17,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,94462,0.0-61.0-6.0-1.17,SS1651875313768,738.2000000476837,NA,NA,trial,NA,40,500,1238.2000000476835,null,null,self_paced,0,NA,images/stimuli/simple_19_A_a.gif,NA
NA,html-keyboard-response,44,95458,0.0-61.0-6.0-0.18,SS1651875313768,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
