subject,block_number,block_type,forced_exposure_time,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1646502463151,8,simple,500,memory,NA,4,background,11487.399999976158,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502463151,8,simple,500,memory,NA,5,background,5635.200000047684,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502463151,8,simple,500,memory,NA,6,background,6597.5,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502466369,1,simple,500,memory,4,1,background,500,images/stimuli/simple_18_A_a.gif,memory_novel,FALSE
SS1646502466369,1,simple,500,memory,4,2,background,6222.399999856949,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646502466369,1,simple,500,memory,4,3,background,1486.2000000476837,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646502466369,1,simple,500,memory,4,4,deviant,2884.5999999046326,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646502466369,1,simple,500,memory,4,5,background,936.3000001907349,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646502466369,1,simple,500,memory,4,6,background,1009.0999999046326,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646502466369,2,complex,500,memory,NA,1,background,500,images/stimuli/complex_20_A_a.gif,memory_novel,FALSE
SS1646502466369,2,complex,500,memory,NA,2,background,4081,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646502466369,2,complex,500,memory,NA,3,background,1515.2999999523163,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646502466369,2,complex,500,memory,NA,4,background,1742.2000000476837,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646502466369,2,complex,500,memory,NA,5,background,639.6000001430511,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646502466369,2,complex,500,memory,NA,6,background,729.9000000953674,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646502466369,3,simple,10000,memory,2,1,background,10000,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646502466369,3,simple,10000,memory,2,2,deviant,3987.7999999523163,images/stimuli/simple_16_A_a.gif,memory_novel,TRUE
SS1646502466369,3,simple,10000,memory,2,3,background,891.5,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646502466369,3,simple,10000,memory,2,4,background,664.9000000953674,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646502466369,3,simple,10000,memory,2,5,background,629.3999998569489,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646502466369,3,simple,10000,memory,2,6,background,572.5,images/stimuli/simple_09_A_a.gif,memory_novel,TRUE
SS1646502466369,4,simple,500,memory,2,1,background,500,images/stimuli/simple_07_A_a.gif,memory_novel,FALSE
SS1646502466369,4,simple,500,memory,2,2,deviant,4520.199999809265,images/stimuli/simple_03_A_a.gif,memory_background,TRUE
SS1646502466369,4,simple,500,memory,2,3,background,961.8000001907349,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646502466369,4,simple,500,memory,2,4,background,567.6000001430511,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646502466369,4,simple,500,memory,2,5,background,561.6000001430511,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646502466369,4,simple,500,memory,2,6,background,3097.300000190735,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646502466369,5,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646502466369,5,complex,10000,memory,NA,2,background,3385.4000000953674,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646502466369,5,complex,10000,memory,NA,3,background,1757.2000000476837,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646502466369,5,complex,10000,memory,NA,4,background,1497.6000001430511,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646502466369,5,complex,10000,memory,NA,5,background,1833.1000001430511,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646502466369,5,complex,10000,memory,NA,6,background,1344.8999998569489,images/stimuli/complex_05_A_a.gif,memory_novel,TRUE
SS1646502466369,6,simple,10000,memory,4,1,background,10000,images/stimuli/simple_10_A_a.gif,memory_novel,TRUE
SS1646502466369,6,simple,10000,memory,4,2,background,11502.5,images/stimuli/simple_10_A_a.gif,memory_novel,TRUE
SS1646502466369,6,simple,10000,memory,4,3,background,22063.5,images/stimuli/simple_10_A_a.gif,memory_novel,TRUE
SS1646502466369,6,simple,10000,memory,4,4,deviant,1720.2999999523163,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646502466369,6,simple,10000,memory,4,5,background,866.6000001430511,images/stimuli/simple_10_A_a.gif,memory_novel,TRUE
SS1646502466369,6,simple,10000,memory,4,6,background,1190.1000001430511,images/stimuli/simple_10_A_a.gif,memory_novel,TRUE
SS1646502466369,7,complex,500,memory,6,1,background,500,images/stimuli/complex_04_A_a.gif,memory_novel,FALSE
SS1646502466369,7,complex,500,memory,6,2,background,4142.399999856949,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646502466369,7,complex,500,memory,6,3,background,514.7999999523163,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646502466369,7,complex,500,memory,6,4,background,1827.5999999046326,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646502466369,7,complex,500,memory,6,5,background,581.7000000476837,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646502466369,7,complex,500,memory,6,6,deviant,1368.5,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646502466369,8,complex,10000,memory,6,1,background,10000,images/stimuli/complex_03_A_a.gif,memory_novel,TRUE
SS1646502466369,8,complex,10000,memory,6,2,background,4212.799999952316,images/stimuli/complex_03_A_a.gif,memory_novel,TRUE
SS1646502466369,8,complex,10000,memory,6,3,background,1742.8000001907349,images/stimuli/complex_03_A_a.gif,memory_novel,TRUE
SS1646502466369,8,complex,10000,memory,6,4,background,1093.2999999523163,images/stimuli/complex_03_A_a.gif,memory_novel,TRUE
SS1646502466369,8,complex,10000,memory,6,5,background,1139.2000000476837,images/stimuli/complex_03_A_a.gif,memory_novel,TRUE
SS1646502466369,8,complex,10000,memory,6,6,deviant,2343.7999999523163,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646502468758,1,simple,10000,memory,6,1,background,10000,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646502468758,1,simple,10000,memory,6,2,background,11481.799999952316,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646502468758,1,simple,10000,memory,6,3,background,3107.399999976158,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646502468758,1,simple,10000,memory,6,4,background,2391.600000023842,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646502468758,1,simple,10000,memory,6,5,background,1000.6000000238419,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646502468758,1,simple,10000,memory,6,6,deviant,7230.799999952316,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646502468758,2,complex,500,memory,4,1,background,500,images/stimuli/complex_13_A_a.gif,memory_novel,FALSE
SS1646502468758,2,complex,500,memory,4,2,background,8612.700000047684,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646502468758,2,complex,500,memory,4,3,background,5049.5,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646502468758,2,complex,500,memory,4,4,deviant,4605.600000023842,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646502468758,2,complex,500,memory,4,5,background,6153,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646502468758,2,complex,500,memory,4,6,background,4242.699999928474,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646502468758,3,simple,500,memory,6,1,background,500,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646502468758,3,simple,500,memory,6,2,background,4852.600000023842,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646502468758,3,simple,500,memory,6,3,background,1403.3999999761581,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646502468758,3,simple,500,memory,6,4,background,2560.2000000476837,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646502468758,3,simple,500,memory,6,5,background,513.2999999523163,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646502468758,3,simple,500,memory,6,6,deviant,1344.1000000238419,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646502468758,4,complex,500,memory,NA,1,background,500,images/stimuli/complex_09_A_a.gif,memory_novel,FALSE
SS1646502468758,4,complex,500,memory,NA,2,background,7951.5,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646502468758,4,complex,500,memory,NA,3,background,2007.7000000476837,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646502468758,4,complex,500,memory,NA,4,background,1486.2999999523163,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646502468758,4,complex,500,memory,NA,5,background,906,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646502468758,4,complex,500,memory,NA,6,background,596.5999999046326,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646502468758,5,complex,10000,memory,2,1,background,10000,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646502468758,5,complex,10000,memory,2,2,deviant,6896.200000047684,images/stimuli/complex_06_A_a.gif,memory_novel,TRUE
SS1646502468758,5,complex,10000,memory,2,3,background,3321.399999976158,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646502468758,5,complex,10000,memory,2,4,background,1328.8999999761581,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646502468758,5,complex,10000,memory,2,5,background,556.2999999523163,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646502468758,5,complex,10000,memory,2,6,background,2700.600000023842,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646502468758,6,complex,500,memory,2,1,background,500,images/stimuli/complex_12_A_a.gif,memory_novel,FALSE
SS1646502468758,6,complex,500,memory,2,2,deviant,2849.600000023842,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646502468758,6,complex,500,memory,2,3,background,4628.399999976158,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646502468758,6,complex,500,memory,2,4,background,1529.5,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646502468758,6,complex,500,memory,2,5,background,689.1000000238419,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646502468758,6,complex,500,memory,2,6,background,782,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646502468758,7,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_03_A_a.gif,memory_novel,FALSE
SS1646502468758,7,complex,10000,memory,NA,2,background,4423.600000023842,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646502468758,7,complex,10000,memory,NA,3,background,1899,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646502468758,7,complex,10000,memory,NA,4,background,1531.1999999284744,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646502468758,7,complex,10000,memory,NA,5,background,638.5,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646502468758,7,complex,10000,memory,NA,6,background,581.8999999761581,images/stimuli/complex_03_A_a.gif,memory_background,TRUE
SS1646502468758,8,complex,10000,memory,4,1,background,10000,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646502468758,8,complex,10000,memory,4,2,background,21335.700000047684,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646502468758,8,complex,10000,memory,4,3,background,2544.6999999284744,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646502468758,8,complex,10000,memory,4,4,deviant,5114.899999976158,images/stimuli/complex_19_A_a.gif,memory_novel,TRUE
SS1646502468758,8,complex,10000,memory,4,5,background,4104.699999928474,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646502468758,8,complex,10000,memory,4,6,background,2551.899999976158,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646502470915,1,simple,10000,memory,4,1,background,10000,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646502470915,1,simple,10000,memory,4,2,background,6797.599999904633,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646502470915,1,simple,10000,memory,4,3,background,3226.5999999046326,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646502470915,1,simple,10000,memory,4,4,deviant,4518.900000095367,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646502470915,1,simple,10000,memory,4,5,background,2055.5999999046326,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646502470915,1,simple,10000,memory,4,6,background,1543.2999999523163,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646502470915,2,complex,10000,memory,6,1,background,10000,images/stimuli/complex_18_A_a.gif,memory_novel,FALSE
SS1646502470915,2,complex,10000,memory,6,2,background,5375.200000047684,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646502470915,2,complex,10000,memory,6,3,background,1324.5,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646502470915,2,complex,10000,memory,6,4,background,748.7999999523163,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646502470915,2,complex,10000,memory,6,5,background,1204.9000000953674,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646502470915,2,complex,10000,memory,6,6,deviant,6811,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646502470915,3,simple,500,memory,4,1,background,500,images/stimuli/simple_20_A_a.gif,memory_novel,FALSE
SS1646502470915,3,simple,500,memory,4,2,background,7595.599999904633,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502470915,3,simple,500,memory,4,3,background,822.9000000953674,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502470915,3,simple,500,memory,4,4,deviant,8674.200000047684,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646502470915,3,simple,500,memory,4,5,background,3408.9000000953674,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502470915,3,simple,500,memory,4,6,background,507,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646502470915,4,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_10_A_a.gif,memory_novel,FALSE
SS1646502470915,4,simple,10000,memory,NA,2,background,3302.2000000476837,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646502470915,4,simple,10000,memory,NA,3,background,946.4000000953674,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646502470915,4,simple,10000,memory,NA,4,background,677.4000000953674,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646502470915,4,simple,10000,memory,NA,5,background,703.6000001430511,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646502470915,4,simple,10000,memory,NA,6,background,612.9000000953674,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646502470915,5,complex,10000,memory,2,1,background,10000,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646502470915,5,complex,10000,memory,2,2,deviant,12312.799999952316,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646502470915,5,complex,10000,memory,2,3,background,3595.4000000953674,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646502470915,5,complex,10000,memory,2,4,background,1236.5999999046326,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646502470915,5,complex,10000,memory,2,5,background,717.1999998092651,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646502470915,5,complex,10000,memory,2,6,background,576.2999999523163,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646502470915,6,complex,500,memory,2,1,background,500,images/stimuli/complex_15_A_a.gif,memory_novel,FALSE
SS1646502470915,6,complex,500,memory,2,2,deviant,12684.200000047684,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646502470915,6,complex,500,memory,2,3,background,5638.200000047684,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646502470915,6,complex,500,memory,2,4,background,1223.5,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646502470915,6,complex,500,memory,2,5,background,921.5999999046326,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646502470915,6,complex,500,memory,2,6,background,1188.7999999523163,images/stimuli/complex_15_A_a.gif,memory_background,TRUE
SS1646502470915,7,simple,500,memory,NA,1,background,500,images/stimuli/simple_06_A_a.gif,memory_novel,FALSE
SS1646502470915,7,simple,500,memory,NA,2,background,7813.900000095367,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646502470915,7,simple,500,memory,NA,3,background,977.0999999046326,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646502470915,7,simple,500,memory,NA,4,background,518.2999999523163,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646502470915,7,simple,500,memory,NA,5,background,527.5999999046326,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646502470915,7,simple,500,memory,NA,6,background,2765,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646502470915,8,complex,500,memory,6,1,background,500,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646502470915,8,complex,500,memory,6,2,background,12303.400000095367,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646502470915,8,complex,500,memory,6,3,background,3881.9000000953674,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646502470915,8,complex,500,memory,6,4,background,507.2000000476837,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
